logit,xgb,rf,extra_trees,catboost,hgb,ensemble_probability,prediction_variance,prediction_std,ensemble_prediction,actual_label,correct,error,error_type,probability_bin,uncertainty_quartile
0.3012338100964981,0.4462247328072947,0.3933323598812449,0.3534771070206212,0.4012630476766524,0.4049170048526759,0.3834080103891645,0.0017820472425375,0.1322440497134486,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.3219241235356135,0.2889586694795571,0.2823883512895069,0.3369386892288457,0.3545144568402556,0.3076571033579495,0.3153968989552881,0.0005550407652142,0.1064307325015348,0,1,0,1,false_negative,"(0.3, 0.4]",Q3
0.2752215732771747,0.3959985829291081,0.3338221939434175,0.3442309929983031,0.3732677051774115,0.3939341254057724,0.3527458622885313,0.0014898629294806,0.1216486849786991,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.2608906568450065,0.2690360319217726,0.324805968561361,0.3789135906095607,0.3191621493607057,0.2658637398362285,0.3031120228557725,0.0015436232869838,0.106290242481999,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.1173210417113631,0.1366031009388202,0.1360541806724159,0.1600531900535081,0.1381776038463944,0.1361747044062699,0.1373973036047953,0.0001315548338205,0.0466469906574815,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.2684255078318348,0.41202496323104,0.2961779904073987,0.2470936031519857,0.3695777127438271,0.335899642776072,0.3215332366903597,0.0028154280421846,0.1165071927238296,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.322964529611803,0.6683119251546574,0.3995426227293842,0.4152041291945074,0.504077925784785,0.5319731121126716,0.4736790407646348,0.0105478054692924,0.1808016391494291,0,1,0,1,false_negative,"(0.4, 0.5]",Q4_high
0.2385865214917634,0.2724831568583106,0.3181392540883463,0.2887209417367276,0.2867146745736519,0.2397153587019591,0.2740599845751265,0.0006797818771164,0.0936436840259526,0,1,0,1,false_negative,"(0.2, 0.3]",Q3
0.2264324519761339,0.2082678765541818,0.1841922248728667,0.1795868377593706,0.2176805531857488,0.1943127777745945,0.2017454536871493,0.0002514688647813,0.0682688890830923,0,1,0,1,false_negative,"(0.2, 0.3]",Q1_low
0.364771921728478,0.4612501222533778,0.3682624169230498,0.3359540731356194,0.4261611406238116,0.3895583842682161,0.3909930098220921,0.0014869181839545,0.1337717497656907,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.3143238392408953,0.3627525524417712,0.2406577348844537,0.2770695692087946,0.3666229865228538,0.29878664293725,0.3100355542060031,0.0017180263961609,0.109089080848837,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.5511195647774579,0.6061303377522372,0.2739241490502646,0.2523967831145451,0.4698596777073923,0.4502108271862505,0.4339402232646913,0.0147855054332257,0.1793139289165472,0,1,0,1,false_negative,"(0.4, 0.5]",Q4_high
0.3166649159564504,0.391001714727231,0.4052167409455439,0.4930239024532942,0.3608494131266675,0.321516255985725,0.3813788238658187,0.0030454776439188,0.1353525254949826,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.1950569014286889,0.1789107964762255,0.182710354217062,0.2010755374403129,0.1845944821627742,0.1817344410035584,0.1873470854547703,5.423721531287486e-05,0.0623231950537202,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.1962701503440932,0.1430433430279525,0.1538799632393723,0.1575302455661281,0.1263343817450667,0.1292721030803206,0.1510550311671556,0.0004634441793765,0.0537205815635363,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.1510203449999366,0.142359865496817,0.1511501356403622,0.1587409902835435,0.1684938584374927,0.155055845311268,0.15447017336157,5.497573638520104e-05,0.0515368518090674,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.1928392090098103,0.1718179886403646,0.1965039593764303,0.2159194443509333,0.177246605733321,0.1649146449442181,0.1865403086758462,0.0002532675781657,0.0633816584450629,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.2520929919640642,0.2907937576813013,0.2455532447332959,0.1950855397493431,0.3170830207500624,0.2824539324390389,0.2638437478861843,0.0013010537326627,0.0931530723462428,0,1,0,1,false_negative,"(0.2, 0.3]",Q4_high
0.1223267946067054,0.1364761632567631,0.1287252999562757,0.1397949908113123,0.1165190400637606,0.0929984923138876,0.1228067968347841,0.0002055400425603,0.0427067982645566,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.1794055364263336,0.2425060000485686,0.2231875221868151,0.2118648679830961,0.2547642477239218,0.2138379352168551,0.2209276849309317,0.0004960187925513,0.0758192637583234,0,1,0,1,false_negative,"(0.2, 0.3]",Q2
0.2105732638885701,0.2284928843805804,0.2570548214491841,0.2494709145120346,0.238907404032031,0.2788704400035204,0.2438949547109868,0.0003999989290315,0.0826729715566628,0,1,0,1,false_negative,"(0.2, 0.3]",Q2
0.2061500285293979,0.2241465217341115,0.2091396446375749,0.194042883395197,0.2072910108128337,0.2320712865661643,0.2121402292792132,0.0001339018520119,0.0709451024336836,0,1,0,1,false_negative,"(0.2, 0.3]",Q1_low
0.3727702495566575,0.5107123264365854,0.4824770503849189,0.4632701360808293,0.4620497326063624,0.4517239870124914,0.4571672470129742,0.0015316039795465,0.1550703820685144,0,1,0,1,false_negative,"(0.4, 0.5]",Q4_high
0.2185594625585216,0.245010716997271,0.2038294787326336,0.1921126653699724,0.2840023514190807,0.3012460538342724,0.2407934548186253,0.0013956879963872,0.0865427606657912,0,1,0,1,false_negative,"(0.2, 0.3]",Q4_high
0.3153941176642381,0.5015264579135084,0.3968207364132403,0.4609592705403337,0.3750362902223133,0.4558564502767486,0.4175988871717304,0.003296674604189,0.1471679547109308,0,1,0,1,false_negative,"(0.4, 0.5]",Q4_high
0.2740353586791917,0.3269422310161763,0.2784983210942545,0.2873391621148935,0.3711074373935268,0.3311291600207612,0.3115086117198007,0.0010361812595336,0.1070030710033319,0,1,0,1,false_negative,"(0.3, 0.4]",Q3
0.2833085036334083,0.4695143629752296,0.4116211451484692,0.5134420358502788,0.4154084000853718,0.419343316041479,0.4187729606223728,0.00427861955172,0.1501167049307745,0,1,0,1,false_negative,"(0.4, 0.5]",Q4_high
0.2606602876083728,0.1790374171779272,0.2379063919072142,0.3412667323039662,0.2160041506960005,0.2240592162537227,0.2431556993245339,0.0021675395708103,0.0908217061709872,0,1,0,1,false_negative,"(0.2, 0.3]",Q4_high
0.2373130334529342,0.2102176210634291,0.2457685766858813,0.2239921647273241,0.2107295827410021,0.2257350016592147,0.2256259967216309,0.0001434732620205,0.075408375837538,0,1,0,1,false_negative,"(0.2, 0.3]",Q1_low
0.2204301862932035,0.2341598587770557,0.2651767219232364,0.3293116796693098,0.2590888844564558,0.2155590325553886,0.2539543939457749,0.0012601320067476,0.0899260218957986,0,1,0,1,false_negative,"(0.2, 0.3]",Q4_high
0.3065782057128776,0.3051693619876232,0.3041517314623061,0.3223126842340362,0.2432392729602215,0.2954492455364981,0.2961500836489271,0.0005340923157761,0.1001273306537912,0,1,0,1,false_negative,"(0.2, 0.3]",Q3
0.3169316199572192,0.2175777870359112,0.2624904696747183,0.2296362201917111,0.2357188816774664,0.2867500242588023,0.2581841671326381,0.0010363382968567,0.0902176176105474,0,1,0,1,false_negative,"(0.2, 0.3]",Q3
0.5477113561418532,0.4835913917937143,0.314299637754418,0.2429391860973575,0.427329041720984,0.4110586629278334,0.4044882127393601,0.0087953032990908,0.1575469738888525,0,1,0,1,false_negative,"(0.4, 0.5]",Q4_high
0.1670616920637314,0.1461251760909143,0.1617648074534181,0.2107422201899198,0.1487279398500484,0.1358808849060165,0.1617171200923414,0.0005016236761332,0.0572854666146514,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.2385463910448172,0.2576416833443171,0.245140201091441,0.2665404377493139,0.2975341395052365,0.2638184417195552,0.2615368824091135,0.0003055185749333,0.0879276885385556,0,1,0,1,false_negative,"(0.2, 0.3]",Q2
0.392644640852264,0.5192535262149329,0.3662584418941096,0.3911629833967427,0.4573388175193787,0.3876350142608264,0.4190489040230424,0.0023936512612461,0.1451968312868647,0,1,0,1,false_negative,"(0.4, 0.5]",Q4_high
0.300589478851654,0.4265833991642284,0.3575098373201109,0.4451885332830637,0.4153068544968746,0.4115430054906197,0.3927868514344252,0.002070272855417,0.1360463726856327,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.2264983943344925,0.1955068750252272,0.2082653314192921,0.2322283129915657,0.2197628166659315,0.1900812607473645,0.2120571651973122,0.0002065759787799,0.07134127485603,0,1,0,1,false_negative,"(0.2, 0.3]",Q1_low
0.2957692821735386,0.3346761574896116,0.3066997754012664,0.2459614293958216,0.3236571608563662,0.2842079062707725,0.2984952852645628,0.0007115507800668,0.1015945458172825,0,1,0,1,false_negative,"(0.2, 0.3]",Q3
0.3130648730472573,0.3935697132514167,0.3754326332621583,0.4643647600102475,0.3803762576379345,0.3626454893163861,0.3815756210875667,0.0017270210040597,0.1315002310552358,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.3387386406112974,0.494379121365259,0.2990177740528174,0.2931104867702161,0.4205305923893757,0.4008247247322567,0.374433556653537,0.004397639705999,0.1372016013455646,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.3900915456617209,0.4086923012393943,0.3397060073002917,0.3420522761615036,0.4040071113117194,0.4006606340827654,0.3808683126262326,0.0007124860613993,0.1281800727210007,0,1,0,1,false_negative,"(0.3, 0.4]",Q3
0.3115296146192968,0.3618272215470896,0.3523881832803757,0.2958299916831557,0.347408199915551,0.3400206388703212,0.334833974985965,0.0004694574470239,0.1124226839291038,0,1,0,1,false_negative,"(0.3, 0.4]",Q2
0.3264134903731445,0.3665154275793926,0.3620738239810375,0.3679186251598079,0.3756379083188775,0.4118587307732441,0.3684030010309173,0.0005353884816901,0.1235710712450358,0,1,0,1,false_negative,"(0.3, 0.4]",Q3
0.2667121585480944,0.4112233532848502,0.3063381474832124,0.3144712245481356,0.3732937691057612,0.3797063880249922,0.3419575068325076,0.0021272562517164,0.1203847052528855,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.2938229774072642,0.3299353144471867,0.3051704016712012,0.3858446274791982,0.3186914018418523,0.3407395485421372,0.3290340452314733,0.0007545052004083,0.1115672783321178,0,1,0,1,false_negative,"(0.3, 0.4]",Q3
0.3257926273067097,0.4707100488175699,0.3435103181013665,0.3320809569889691,0.4417728222224654,0.3942574165645378,0.3846873650002697,0.0026688301325,0.1352671901216269,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.3159010424033849,0.3503370846271708,0.3615494224958871,0.3380676540351909,0.3340828154844855,0.3572323609141742,0.3428617299933822,0.0002055081415147,0.1141135304026626,0,1,0,1,false_negative,"(0.3, 0.4]",Q1_low
0.3683323704856389,0.4085346108921012,0.4052212229951855,0.3807604558967375,0.3689418557355925,0.3987270034601562,0.3884195865775686,0.0002335275091625,0.1291738445672707,0,1,0,1,false_negative,"(0.3, 0.4]",Q1_low
0.2025793589788867,0.1911033269653113,0.1865734829293981,0.1788892873446905,0.2076272074021527,0.2030823524574417,0.1949758360129802,8.970846858669675e-05,0.0650586145820638,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.1002868812666896,0.1486041105972222,0.1557240351535703,0.1706886672126698,0.133964638984207,0.121695650596171,0.138493997301755,0.0004568669457745,0.04983790827237,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.2249374824230167,0.1711700420989234,0.2279984371131798,0.2608879146815105,0.1752470313721294,0.175439473453125,0.2059467301903141,0.0009925774939476,0.0739116631329955,0,1,0,1,false_negative,"(0.2, 0.3]",Q3
0.2461109784462979,0.2250788486261516,0.2583096499949883,0.2068174252755004,0.2556420431052388,0.2282155523779628,0.23669574963769,0.0002877642371,0.0797785946195155,0,1,0,1,false_negative,"(0.2, 0.3]",Q2
0.1761287871124305,0.1759433759799924,0.202444327206499,0.2346482175238763,0.2014698472990053,0.1823767640896627,0.1955018865352444,0.0003637672033744,0.0669565113879454,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.4829163003505649,0.6238444446581272,0.3821787136211887,0.4067824801143274,0.5248896867653453,0.5146446747061586,0.4892093833692854,0.0054765713378407,0.1743142828418161,0,1,0,1,false_negative,"(0.4, 0.5]",Q4_high
0.1443948353372205,0.1488148900686614,0.1380879284229991,0.1294491992568964,0.1551916232033439,0.146627273205816,0.1437609582491562,5.740422894080635e-05,0.0480510173030596,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.2107473004690575,0.1676049052000736,0.2036795272225244,0.2124753985097448,0.1655684209078555,0.1744551858194294,0.1890884563547809,0.0003511173692851,0.064833326520207,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.2026682850567561,0.1426915594049699,0.1728113552577878,0.1728453906856517,0.1321821366523051,0.1338238907534308,0.1595037696351502,0.0005581206142848,0.0570225818479234,0,1,0,1,false_negative,"(0.1, 0.2]",Q3
0.1917587544515167,0.2007042868343311,0.2226891289349635,0.1983714849516916,0.1956933830488901,0.1899023985504752,0.199853239461978,0.0001008917219841,0.0667266976442654,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.2329832199941737,0.1305121343396994,0.1463782752431882,0.2037303121796715,0.1144877765712569,0.1491222759467911,0.1628689990457968,0.0014906109484938,0.0644417253864197,0,1,0,1,false_negative,"(0.1, 0.2]",Q4_high
0.3511276768355336,0.3910695821358231,0.3726788158346505,0.3037813511957147,0.3942171299819375,0.4028372369216638,0.3692852988175539,0.0009791237290391,0.1252732637504727,0,1,0,1,false_negative,"(0.3, 0.4]",Q3
0.1506683332806472,0.1226843000931708,0.1399453782924256,0.1648201598431125,0.1089773199105467,0.1033492257843594,0.1317407862007104,0.0004180126244947,0.0474553084145287,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.2598038908681305,0.1856015895175765,0.2080703273580454,0.1882904541232764,0.2021828836014865,0.22115119119679,0.2108500561108842,0.0005331226856996,0.0728319295747059,0,1,0,1,false_negative,"(0.2, 0.3]",Q3
0.1164172200122558,0.1150922080023646,0.1185222419289576,0.1129818473981965,0.0930719156298042,0.1001364463186588,0.1093703132150396,7.572885934472857e-05,0.0370510541579313,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.3043608847917546,0.4170741214905228,0.3693450492918744,0.3509676946350876,0.3859344700037402,0.3410326268248971,0.3614524745063128,0.0010773969797047,0.12307426660225,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.4081163692462596,0.4258614364082055,0.2935488803924468,0.3193289268722599,0.3595870018539021,0.4446050265574062,0.3751746068884133,0.0026427671717992,0.1322553615902343,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.1580110406862386,0.1170878879314193,0.1088126060506314,0.116385510222214,0.1087052577313695,0.1034178548510499,0.1187366929121538,0.0002835007146213,0.0422222821822372,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.2447502120437978,0.3183020735183811,0.3919104985136692,0.4502216171508177,0.2872739603389808,0.2699532365148829,0.3270685996800883,0.0044385835014649,0.1235662504146288,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.187170519015581,0.3157027000642242,0.2208530858372152,0.2044927017923642,0.3742666550380681,0.2692758729487405,0.2619602557826989,0.003734331399119,0.1027654302979716,0,1,0,1,false_negative,"(0.2, 0.3]",Q4_high
0.1340213121933064,0.120452140081556,0.1284784294458409,0.1543497463878177,0.1136575379701009,0.1224740454116079,0.1289055352483716,0.0001455838351414,0.0440536906767408,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.1310384211830808,0.0999186916609365,0.1120818021096606,0.1242072424310267,0.0783511121323625,0.0677518409806011,0.1022248517496114,0.0004534670061593,0.0391104317152727,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.1905188876878418,0.1800602591408951,0.1933595722646965,0.1897278921293493,0.1953485485212948,0.2008578497604392,0.1916455015840861,3.438318302846805e-05,0.0636063581621762,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.4205494426057342,0.5604570705552283,0.3993228672694032,0.3148658047819816,0.4440827191881571,0.4432954412344808,0.4304288909391642,0.0045256168181016,0.1542719663331498,0,1,0,1,false_negative,"(0.4, 0.5]",Q4_high
0.3799902280987611,0.4442143848762415,0.3560380873317893,0.3799210583423229,0.4041322839816729,0.3652578830244254,0.3882589876092022,0.0007268712423068,0.130621876642074,0,1,0,1,false_negative,"(0.3, 0.4]",Q3
0.2052179652267164,0.1445736859122179,0.1414442086302917,0.1463075616359228,0.1318110838310714,0.1469796619722173,0.1527223612014063,0.0004943994065042,0.0544718725051411,0,1,0,1,false_negative,"(0.1, 0.2]",Q2
0.1485730898901006,0.1471744709339348,0.1844835292972561,0.1475950303621471,0.1259816246550699,0.1517380921263808,0.1509243062108149,0.0002542420893343,0.052013795429572,0,1,0,1,false_negative,"(0.1, 0.2]",Q1_low
0.3086497158367967,0.3512042272877266,0.2980037103920296,0.2378824775660502,0.3015119049187298,0.3317950867509877,0.3048411871253868,0.0010616932975728,0.1049872530027498,0,1,0,1,false_negative,"(0.3, 0.4]",Q4_high
0.2845064274472279,0.2944937663482189,0.2558157185004572,0.2646653916973296,0.3070044587362268,0.3142475781294198,0.2867888901431467,0.0003822871511217,0.0964696581286085,0,1,0,1,false_negative,"(0.2, 0.3]",Q2
0.2898835999427154,0.2137127314487448,0.1819207516451765,0.2004704474188349,0.2473492479697005,0.2272791360303862,0.2267693190759264,0.0010401007096321,0.0805179909932018,0,1,0,1,false_negative,"(0.2, 0.3]",Q4_high
