logit,xgb,rf,extra_trees,catboost,hgb,ensemble_probability,prediction_variance,prediction_std,ensemble_prediction,actual_label,correct,uncertainty_group,probability_only_decision,uncertainty_aware_decision,probability_only_cost,uncertainty_aware_cost
0.09268801641128145,0.08701772001133272,0.0807839746578582,0.0990568654744075,0.05761495208468973,0.052534048415171744,0.07828259617579023,0.0002588264148346628,0.029871662932010955,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.20844104231145208,0.18124540443059764,0.24788641626052188,0.18118049590071694,0.16823225117262025,0.202157988612505,0.19819059978140233,0.0005806388360856138,0.06913117642777722,0,0,1,Q3,auto_process,auto_process,0.0,0.0
0.30953524838107715,0.44140268959980244,0.35915973075797475,0.4242450810505296,0.3910243080359932,0.38345116646291977,0.38480303738138283,0.0015889352055942422,0.13210742008506562,0,1,0,Q4_high,manual_review,manual_review,1.0,1.0
0.14409672038940224,0.11857619928745941,0.10612290185514002,0.12918128140088636,0.10693501100873039,0.10264484126547099,0.11792615920118159,0.00018651992873829065,0.04098084053123555,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.22311351637791393,0.18108783802154765,0.19537867491761118,0.2017274759541507,0.18600220569100334,0.21165525474137586,0.1998274942839338,0.00017826428400164143,0.0671985752710126,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.18252637536168678,0.1943130448952839,0.2276205860105845,0.16137228732468376,0.17753517586494333,0.2528045158764415,0.19936199755560394,0.0008404584160155229,0.07103490359205986,0,0,1,Q3,auto_process,auto_process,0.0,0.0
0.12876639812519242,0.19067999996116655,0.1593580498512593,0.19065778947374545,0.22351297599138573,0.16589218501203098,0.17647789973579675,0.0007566573320545216,0.06355589270211992,0,0,1,Q3,auto_process,auto_process,0.0,0.0
0.0932588202190846,0.10881454478805264,0.12081083420968619,0.13707653081170817,0.08346195162707985,0.11007687018697118,0.10891659197376378,0.0002612737634834833,0.03898581031580512,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.15908530056412004,0.14929351618289063,0.16337913510791316,0.15258875506034403,0.14551476641129327,0.13689944077647875,0.15112681901717331,6.469548006456552e-05,0.05052247381370254,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.3257659691253825,0.28793669225417706,0.2961665434587349,0.2766706866938927,0.3261680463906766,0.3061559029584072,0.30314397348021177,0.00029024502640016527,0.10141933273443195,0,0,1,Q2,manual_review,manual_review,1.0,1.0
0.23644056160016422,0.17227203056246462,0.1805029054996946,0.1541174036710513,0.21019339268587509,0.18208625536216003,0.18926875823023495,0.0006165649086535212,0.0665741110999497,0,0,1,Q3,auto_process,auto_process,0.0,0.0
0.23882457700796872,0.2432142792674781,0.2639303384367791,0.18342376068194444,0.24774867112652896,0.25018129952691126,0.23788715434126842,0.0005603087467300401,0.08155189215461406,0,1,0,Q3,manual_review,manual_review,1.0,1.0
0.298019225521798,0.45138983752563455,0.3917313334629073,0.4019999435162006,0.44036007047661735,0.388580623649762,0.3953468390254866,0.0021061129124617336,0.13695404132267047,0,1,0,Q4_high,manual_review,manual_review,1.0,1.0
0.3166558904213127,0.302939348275044,0.2566241130396999,0.22690275365968884,0.2867857982758238,0.29308132104112694,0.2804982041187827,0.0007787566337606907,0.09612094892307885,0,1,0,Q3,manual_review,manual_review,1.0,1.0
0.2547563996261117,0.23370943497068616,0.1968568745803398,0.25014356701170987,0.2373262202003454,0.2647499200038028,0.23959040273216595,0.00040574925429884165,0.0813160354204533,0,0,1,Q2,manual_review,manual_review,1.0,1.0
0.2580453545798938,0.26167568316294965,0.32185010140279857,0.35102757229364323,0.2939785120790039,0.2937378833427986,0.2967191844768479,0.0009030107882397705,0.10179015365967138,0,0,1,Q3,manual_review,manual_review,1.0,1.0
0.22079126004312577,0.19031924528852584,0.20069803732450994,0.1854694909524463,0.23165174636997612,0.18397606239104944,0.2021509737282722,0.0002812079931626556,0.06858018389114226,0,0,1,Q2,manual_review,manual_review,1.0,1.0
0.2641757564639795,0.26677876716789656,0.22632610103325362,0.20593472375848942,0.26055232887733776,0.281511236093901,0.25087981889914296,0.0005834780455226032,0.08580615674500065,0,0,1,Q3,manual_review,manual_review,1.0,1.0
0.20737516847780105,0.19920585338170613,0.19968517561723692,0.17992638402567265,0.22291677992035255,0.1987196660040197,0.20130483790446485,0.00013923934241737398,0.06743869779857953,0,1,0,Q1_low,manual_review,manual_review,1.0,1.0
0.15477201037059482,0.15548830693399973,0.16979608810564875,0.1968448507499894,0.14613030695289708,0.13406862121550703,0.15951669738810612,0.000337799560178188,0.05537968743788985,0,0,1,Q2,auto_process,auto_process,0.0,0.0
0.33829990765562756,0.42040439822407183,0.3499239583300606,0.3335319252206088,0.4046674825831225,0.37628348551842655,0.37051852625531967,0.0009311672091810872,0.12551824291469027,0,0,1,Q3,manual_review,manual_review,1.0,1.0
0.2342397900620557,0.19328450976939468,0.24870330993130904,0.25292760280558346,0.22952018472211874,0.27028638832681917,0.23816029760288013,0.0004950246258222737,0.08130909897776502,0,0,1,Q2,manual_review,manual_review,1.0,1.0
0.14713545986841442,0.1010688490794628,0.09839969227093903,0.15044818944751912,0.0638392039796006,0.08074843930349426,0.10693997232490504,0.0008799601830827908,0.044724652996365695,0,0,1,Q3,auto_process,auto_process,0.0,0.0
0.19398217453494251,0.1446130725824275,0.15474160171816825,0.18190905276092825,0.13871567150517783,0.16143030665455324,0.1625653132926996,0.0003306837842445427,0.056285935326897234,0,0,1,Q2,auto_process,auto_process,0.0,0.0
0.15312445882674716,0.1526318639590414,0.16586637880713168,0.1812946719619226,0.13724200067209433,0.1591922194782414,0.15822526561752975,0.0001555886999183113,0.053562919560972276,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.2735979608238491,0.20796804207650385,0.217437035964238,0.27219791144994765,0.18868132150277908,0.2092846823493939,0.22819449236111858,0.00092021136930856,0.08034175326026088,0,0,1,Q3,manual_review,manual_review,1.0,1.0
0.24350408967190024,0.21502286172514537,0.23930135897524488,0.22780552315069097,0.22857446053551986,0.23329988997480638,0.23125136400555127,7.164744022337739e-05,0.07686439826399298,0,0,1,Q1_low,manual_review,manual_review,1.0,1.0
0.3258438338565822,0.2674586225178093,0.2295104952135028,0.21602550040164664,0.21682616088393597,0.25400948804115886,0.25161235015243927,0.0012474512316578395,0.08914834435280217,0,0,1,Q4_high,manual_review,manual_review,1.0,1.0
0.2154737243422186,0.22691629564394367,0.20271938882329402,0.1603961908308194,0.23474250677888192,0.28251716174994973,0.22046087802818456,0.001149145496419261,0.07915921455977094,0,0,1,Q4_high,manual_review,manual_review,1.0,1.0
0.2545726956244715,0.21424714787334137,0.2332338344228423,0.2110776763500603,0.211390393501168,0.2615241520916459,0.23100764997725495,0.00036492560086333483,0.07834302555535572,0,1,0,Q2,manual_review,manual_review,1.0,1.0
0.22745625435894987,0.16031612385971092,0.20538450318825086,0.24192340421517805,0.15011955430008433,0.17360816869146561,0.1931346681022733,0.0010024302221656226,0.07010479547066961,0,0,1,Q3,auto_process,auto_process,0.0,0.0
0.26791070932373795,0.24350999603516277,0.2107736726495992,0.2095859688359742,0.2361376267665031,0.24829971040387672,0.2360362806691423,0.00036572228047719043,0.07996725231552788,0,0,1,Q2,manual_review,manual_review,1.0,1.0
0.1694079044258066,0.15067855477413783,0.14814958052289004,0.1407599698385978,0.13771620599867154,0.13295481709195642,0.1466111721086767,0.0001197791898544728,0.04951731578872937,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.14716548402674748,0.12856090489155927,0.13788489628444517,0.14885120349636594,0.1192956174687868,0.1277082660519933,0.13491106203664968,9.848413816822529e-05,0.04554121242327854,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.3048503638901935,0.3800502864980723,0.3531429151667715,0.3161691029552121,0.39791489238107,0.3456847693270655,0.3496353883697308,0.0009156539068384741,0.11875097310193698,0,0,1,Q3,manual_review,manual_review,1.0,1.0
0.16506099054089568,0.14127365278024231,0.15975258761261613,0.18616514551121954,0.14020035722310434,0.17321999478828148,0.1609454547427266,0.00023177093803346946,0.05502575954501878,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.13070226952498534,0.12327391300110947,0.10599678247506006,0.11759928195798264,0.1095953116066724,0.10688119684877671,0.11567479256909778,7.074666403615964e-05,0.039033615559492855,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.2563655285313802,0.20554167894504763,0.27292811636339254,0.2924161952829171,0.23581479347843873,0.2811753365454153,0.2573736081910986,0.0007412565018578716,0.08861182127322338,0,0,1,Q3,manual_review,manual_review,1.0,1.0
0.2307245795541171,0.22004356956329937,0.2135438717690236,0.15437877455849588,0.22079310294663151,0.24849439738834908,0.21466304929665278,0.0007292152518640442,0.07512592049645184,0,1,0,Q3,manual_review,manual_review,1.0,1.0
0.2727679477049404,0.2812060393656857,0.3048915971972138,0.3031629088711871,0.2991442704337376,0.27015003684066446,0.2885538000689048,0.00017634128010298396,0.09617740954612349,0,0,1,Q1_low,manual_review,manual_review,1.0,1.0
0.3943127119139883,0.6727964956684201,0.3919406872594084,0.3173050015638768,0.5108643861568178,0.47905590579989865,0.4610458647270684,0.011076407334437434,0.17843006327900696,0,1,0,Q4_high,manual_review,manual_review,1.0,1.0
0.28606919190025626,0.4285643407476017,0.4076656821468719,0.40760584707802416,0.39663730871452924,0.4064480001738986,0.3888317284601969,0.001888180693280032,0.1342697426668619,0,1,0,Q4_high,manual_review,manual_review,1.0,1.0
0.27621709466153654,0.2952019320926695,0.34681336783127664,0.30586847552001467,0.32890520092815473,0.30876378125361714,0.3102949753812116,0.0004415676926538322,0.10434256461456773,0,1,0,Q2,manual_review,manual_review,1.0,1.0
0.17078358042485944,0.14470469556174234,0.15855104121536018,0.1638628788687583,0.1326303889449272,0.13195354217464234,0.15041435453171495,0.00019309215299232707,0.05135327312203575,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.2941862915826238,0.3913508704450593,0.3366457880300378,0.26940549398859365,0.3547266141412537,0.34473339295884015,0.3318414085244014,0.0013672207535893519,0.1146364282525717,0,1,0,Q4_high,manual_review,manual_review,1.0,1.0
0.32562528921205114,0.2864720090612652,0.30668173847399594,0.31561381987195514,0.3152561255955741,0.3186483217680524,0.31138288399714903,0.00013302685292370574,0.10350006180325994,0,1,0,Q1_low,manual_review,manual_review,1.0,1.0
0.26798730867828585,0.3098243705229007,0.2962464037823716,0.3219234071048834,0.35383516687058003,0.3742260135895263,0.3206737784247579,0.0010656216463888351,0.11002275541284635,0,0,1,Q4_high,manual_review,manual_review,1.0,1.0
0.18886182228905843,0.18576595926301476,0.23943286358050578,0.2191025156252693,0.18437606553398422,0.1874869472484526,0.20083769559004752,0.0003775710236781373,0.0687424777832689,0,0,1,Q2,manual_review,manual_review,1.0,1.0
0.1938819253070263,0.16552105487490473,0.1751980034878323,0.21972884027744635,0.16670556000105463,0.188489082415989,0.18492074439404224,0.000301044560751588,0.06317751903958664,0,1,0,Q2,auto_process,auto_process,5.0,5.0
0.16605940472027866,0.16419126882665488,0.1658219310292613,0.17557187550302264,0.18764776784896753,0.1961912404229436,0.1759139147251881,0.00012647859523298488,0.059080369021921174,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.24971586280029498,0.1653927941581185,0.17631152584425505,0.17808475909734733,0.16265096837043985,0.1827388860693696,0.18581579938997086,0.0007423563197039418,0.06630153764391095,0,0,1,Q3,auto_process,auto_process,0.0,0.0
0.28147082725585576,0.3497923090467461,0.27602353160794435,0.27170919169614605,0.3348222724791452,0.35416862300770585,0.31133112584892386,0.0010820441507096502,0.10711967032408753,0,0,1,Q4_high,manual_review,manual_review,1.0,1.0
0.22811287596457164,0.20770860754493473,0.1994049957148103,0.19303562311487799,0.22685969785752091,0.20225048226495995,0.20956204707694592,0.00015378922491292332,0.07022006989096498,0,0,1,Q1_low,manual_review,manual_review,1.0,1.0
0.23584270752484854,0.3107066397200342,0.29337358686939585,0.3304882769126392,0.33315427356980476,0.29726910733042394,0.3001390986545244,0.00090154031885943,0.10287189181870224,0,0,1,Q3,manual_review,manual_review,1.0,1.0
0.35699069401070976,0.4492757515673539,0.24927862895752753,0.2445899429974384,0.33307976086534274,0.4168240194589998,0.34167313297622864,0.005070906162344913,0.12972797011702578,0,0,1,Q4_high,manual_review,manual_review,1.0,1.0
0.23434035077284063,0.22300701739581855,0.20719889327908403,0.2185055758117727,0.2598731307990348,0.23210753183823415,0.22917208331613081,0.00023035509480343207,0.07703490379324097,0,1,0,Q1_low,manual_review,manual_review,1.0,1.0
0.7051794529682269,0.7273837997816827,0.30752504939060116,0.34827116079049614,0.5559792140795005,0.4137363244949507,0.5096791669175763,0.023411889152962908,0.21528530672031249,1,1,1,Q4_high,manual_review,manual_review,1.0,1.0
0.24762153700053574,0.18001076518101078,0.17708349244596905,0.16243140222829663,0.22898660480381183,0.1536643336853871,0.19163302255750184,0.0010244465019542803,0.06978655056793089,0,0,1,Q3,auto_process,auto_process,0.0,0.0
0.29413870749072535,0.36454198272630994,0.20029210456862076,0.20506671294034431,0.3602908887066529,0.32606585433921603,0.29173270846197824,0.0038654781506645385,0.11156133209801589,0,0,1,Q4_high,manual_review,manual_review,1.0,1.0
0.1820047999941236,0.21462279807628207,0.21075287468466888,0.20212935216708763,0.23925926046849824,0.19608772264871074,0.20747613467322853,0.0002684359728800266,0.07022037045150056,0,0,1,Q2,manual_review,manual_review,1.0,1.0
0.34351658747876096,0.3564056690898058,0.36383055698912686,0.31223146654583034,0.3294266347009027,0.3878212950006666,0.34887203496751557,0.0005066990778410533,0.11711933011261547,0,1,0,Q2,manual_review,manual_review,1.0,1.0
0.3073585796720034,0.29060573111569177,0.27828548329770375,0.21069337340263106,0.2991892227970174,0.28778354243122284,0.278985988786045,0.0008699945662681929,0.09602727797651134,0,0,1,Q3,manual_review,manual_review,1.0,1.0
0.17559504526371766,0.17588663764231824,0.2033707681007743,0.24237762198223153,0.20217334321009567,0.17511681257076614,0.1957533714616506,0.0004999963280031247,0.06787706694317641,0,1,0,Q2,auto_process,auto_process,5.0,5.0
0.2934970561429166,0.17492970064788066,0.2244668945109565,0.30287148758493504,0.18339864148624394,0.2227817808119982,0.23365759353082183,0.002078429189956624,0.08766006788791302,0,0,1,Q4_high,manual_review,manual_review,1.0,1.0
0.21482751178911588,0.23206531137030892,0.2585006101421991,0.24855529809642674,0.2518102121627891,0.2555647425150854,0.24355394767932081,0.000202576886253787,0.0815746909757273,0,1,0,Q1_low,manual_review,manual_review,1.0,1.0
0.23724065558665283,0.2329592985510884,0.25645432696213444,0.2546934284325264,0.25955084486178476,0.23515384095198588,0.24600873255769548,0.00010470268057022058,0.08188643941846796,0,0,1,Q1_low,manual_review,manual_review,1.0,1.0
0.2942800147972332,0.32811579665488644,0.26949235696837504,0.3342536987892528,0.3586834739004793,0.36563186464905834,0.3250762009598808,0.0009865207221724686,0.11113645935696284,0,1,0,Q3,manual_review,manual_review,1.0,1.0
0.27036302300092463,0.2791017419719981,0.19922028495828287,0.19423114706006023,0.33708293103630366,0.27365172922362596,0.2589418095418659,0.0020876305621912684,0.09509253686360346,0,0,1,Q4_high,manual_review,manual_review,1.0,1.0
0.2569046118982293,0.2605076742190118,0.23581509163375766,0.23751697180065084,0.2968645667726107,0.2628763280574122,0.2584142073969454,0.0003503452325223163,0.08712401646752768,0,1,0,Q2,manual_review,manual_review,1.0,1.0
0.2568054009218014,0.22521390455612592,0.22197158748879794,0.2036664739642625,0.23251819085102343,0.24537060030367278,0.23092435968094735,0.0002481166032914501,0.0776988611591325,0,0,1,Q1_low,manual_review,manual_review,1.0,1.0
0.17431723382727163,0.18306580113794058,0.22897375074105722,0.286235592950852,0.17835046860986484,0.19850469215398267,0.20824125657016146,0.0013265507984011704,0.07644265752865474,0,1,0,Q4_high,manual_review,manual_review,1.0,1.0
0.12272762490433656,0.13254947478401047,0.13446600787797244,0.15377770133323557,0.10775802918047525,0.11219301332994558,0.1272453085683293,0.0002015679513095375,0.04406468779729664,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.23464119672270722,0.1837009806434075,0.24710571668255074,0.2684096596980979,0.19531596354837386,0.23542166052471272,0.22743252963664165,0.0007322675378244275,0.07913181684378316,0,0,1,Q3,manual_review,manual_review,1.0,1.0
0.1246163829421756,0.1162215482035424,0.11837765228050712,0.14102463109341284,0.08671202710426382,0.11752156479119255,0.11741230106918239,0.000222044211462315,0.041187333072222145,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.1449749789512812,0.14129057774006085,0.13470847428810084,0.1337998035976813,0.14132042769589032,0.1276619340983378,0.13729269939522537,2.8979032337429024e-05,0.04567413934361608,0,0,1,Q1_low,auto_process,auto_process,0.0,0.0
0.25312504063149716,0.24283089313336922,0.26024681820604545,0.2538492115874945,0.2528966071762778,0.2430840225792185,0.2510054322189838,3.301877122047532e-05,0.0831751838526402,0,0,1,Q1_low,manual_review,manual_review,1.0,1.0
0.18129537556725212,0.1879530418547139,0.16952846278543163,0.1539971855256187,0.218997356724983,0.21851719665084493,0.18838143651814074,0.0004905151036511356,0.06550165005726535,0,0,1,Q2,auto_process,auto_process,0.0,0.0
0.2897034111762806,0.20858066647036488,0.2464076054882669,0.27415230437870347,0.210983473683543,0.26957750414077625,0.2499008275563225,0.0008276671624778304,0.08665768103748107,0,1,0,Q3,manual_review,manual_review,1.0,1.0
0.34989308214715525,0.23993715889172595,0.27842236320071573,0.21762315295432302,0.24161209428386385,0.32844316170724386,0.2759885021975046,0.0020153218126678038,0.09986609366583345,0,0,1,Q4_high,manual_review,manual_review,1.0,1.0
0.3273215670361297,0.2770992779882844,0.2261276076638407,0.20461163560394893,0.32329216529676064,0.3082950286701282,0.27779121370984877,0.0019255618342212978,0.10004252751250238,0,1,0,Q4_high,manual_review,manual_review,1.0,1.0
0.2699498920157488,0.21727911624942678,0.26999618440244105,0.22445687854541585,0.2514617542169021,0.23962828750576828,0.24546201882261712,0.0003581574822306537,0.08297101705120143,0,0,1,Q2,manual_review,manual_review,1.0,1.0
0.1907321998152445,0.11626703811205026,0.142886296342921,0.1492035576999109,0.1102871228909811,0.13104987895077916,0.14007101563531446,0.0005989964617931613,0.05149498015383252,0,0,1,Q3,auto_process,auto_process,0.0,0.0
0.2151454847201094,0.18359303079563,0.15790025255825876,0.17217724876817617,0.20890890208569848,0.17502654432187398,0.18545857720829115,0.00035419896152615304,0.0636985770259424,0,0,1,Q2,auto_process,auto_process,0.0,0.0
0.28003108187707626,0.24199155153415886,0.25855953009994137,0.25733539475358824,0.25208819623161,0.22632984846727194,0.25272260049394113,0.00023046228766383315,0.0847027751077462,0,0,1,Q1_low,manual_review,manual_review,1.0,1.0
0.23672777829572555,0.24347717691812598,0.22636811592316197,0.19211427632690667,0.2594390748591707,0.2738853925405136,0.23866863581060074,0.0005738758949654747,0.08186887887548588,0,0,1,Q3,manual_review,manual_review,1.0,1.0
0.1341128104866135,0.11183458885872725,0.13584053436760532,0.1859836982163568,0.10119167884400294,0.09722746085556735,0.12769846193814552,0.0007696228435441448,0.049351321948447234,0,0,1,Q3,auto_process,auto_process,0.0,0.0
0.5192024766584442,0.4395388711059494,0.28851695579406295,0.23812173850037804,0.36558113183875734,0.3982571710603992,0.3748697241596652,0.0074005864023926485,0.14575599306731468,0,0,1,Q4_high,manual_review,manual_review,1.0,1.0
0.28439665818787224,0.22937026394007545,0.2858470401943325,0.2678731817450797,0.24647870132740884,0.3208652065809417,0.2724718419959517,0.000745364567533889,0.09342337815787642,0,0,1,Q3,manual_review,manual_review,1.0,1.0
0.20430089901913365,0.15349669515248185,0.14315561388584574,0.18856808117172377,0.14446436201111182,0.1549162446191933,0.16481698264324834,0.0004618159884316675,0.057953381183054875,0,0,1,Q2,auto_process,auto_process,0.0,0.0
0.22052855886642098,0.1575312865547833,0.20303892750471678,0.2635268767816219,0.1777710159522483,0.15708807576866016,0.19658079023807526,0.0012193325007836483,0.07239705128540298,0,0,1,Q4_high,auto_process,auto_process,0.0,0.0
0.2668049671785778,0.16910270030809532,0.12959752026874707,0.149488381361686,0.1771213152547508,0.18050454693343615,0.17876990521754887,0.0015892406995523026,0.06945641555233137,0,0,1,Q4_high,auto_process,auto_process,0.0,0.0
0.19878187031292885,0.35631053937275414,0.3119306339325342,0.260878309832364,0.3699604841013555,0.3345358526005125,0.3053996150254082,0.003000156097915507,0.11236983934206604,0,0,1,Q4_high,manual_review,manual_review,1.0,1.0
