probability,predicted_label,actual_label,confidence,decision
0.2363687619148975,0,0,0.7636312380851025,manual_review
0.26691890682273983,0,0,0.7330810931772602,manual_review
0.11085967837777602,0,0,0.889140321622224,auto_approve
0.26328472038334433,0,0,0.7367152796166556,manual_review
0.20265828967020588,0,0,0.7973417103297942,manual_review
0.16007327536380014,0,0,0.8399267246361999,auto_approve
0.1623417100980953,0,0,0.8376582899019047,auto_approve
0.14673783062879445,0,0,0.8532621693712056,auto_approve
0.3537085976172137,0,0,0.6462914023827864,manual_review
0.17541330038307412,0,1,0.8245866996169259,auto_approve
0.30261509846871154,0,0,0.6973849015312885,manual_review
0.30329348060449407,0,0,0.696706519395506,manual_review
0.4170091617919784,0,0,0.5829908382080216,manual_review
0.2417591541349521,0,1,0.7582408458650479,manual_review
0.3440263801312121,0,0,0.6559736198687879,manual_review
0.2548955225641085,0,1,0.7451044774358915,manual_review
0.19646949537273686,0,1,0.8035305046272632,auto_approve
0.23011676543560936,0,0,0.7698832345643907,manual_review
0.21809175956341736,0,0,0.7819082404365827,manual_review
0.18567662217817557,0,0,0.8143233778218244,auto_approve
0.13657543923151366,0,0,0.8634245607684863,auto_approve
0.3056414167348944,0,0,0.6943585832651056,manual_review
0.32134068066980587,0,0,0.6786593193301942,manual_review
0.29748018505209367,0,1,0.7025198149479064,manual_review
0.2678229849401466,0,1,0.7321770150598534,manual_review
0.28264240751755815,0,1,0.7173575924824418,manual_review
0.23285507054531127,0,0,0.7671449294546887,manual_review
0.09297958692261782,0,0,0.9070204130773822,auto_approve
0.09104928004792073,0,0,0.9089507199520792,auto_approve
0.35699547342470755,0,1,0.6430045265752924,manual_review
0.2169577450568636,0,1,0.7830422549431364,manual_review
0.18461453090669655,0,0,0.8153854690933034,auto_approve
0.1536161290772535,0,0,0.8463838709227465,auto_approve
0.16975704072087705,0,0,0.830242959279123,auto_approve
0.31195311879294296,0,1,0.688046881207057,manual_review
0.19027361794212547,0,0,0.8097263820578745,auto_approve
0.17792899106434434,0,1,0.8220710089356557,auto_approve
0.43357815169609926,0,0,0.5664218483039007,manual_review
0.13831532312150202,0,0,0.861684676878498,auto_approve
0.15962513207647708,0,0,0.8403748679235229,auto_approve
0.25828735610670017,0,1,0.7417126438932998,manual_review
0.11894524148646014,0,0,0.8810547585135399,auto_approve
0.07909239838672653,0,0,0.9209076016132735,auto_approve
0.2396152205048384,0,0,0.7603847794951616,manual_review
0.24193125715213465,0,0,0.7580687428478654,manual_review
0.1868542453208433,0,0,0.8131457546791567,auto_approve
0.38649617149025267,0,0,0.6135038285097474,manual_review
0.23078920832151528,0,0,0.7692107916784847,manual_review
0.14428945563659717,0,0,0.8557105443634028,auto_approve
0.11845039241495275,0,1,0.8815496075850473,auto_approve
0.224500796551047,0,0,0.775499203448953,manual_review
0.2630487474767064,0,1,0.7369512525232935,manual_review
0.32851243193299035,0,0,0.6714875680670096,manual_review
0.4512952999067386,0,1,0.5487047000932614,manual_review
0.13382074352478515,0,0,0.8661792564752149,auto_approve
0.32602268062411,0,1,0.67397731937589,manual_review
0.2684498962537553,0,0,0.7315501037462446,manual_review
0.3010224041994536,0,0,0.6989775958005464,manual_review
0.41413632120919874,0,1,0.5858636787908013,manual_review
0.4095958392584795,0,0,0.5904041607415205,manual_review
0.29241094795701017,0,0,0.7075890520429898,manual_review
0.24649054100482717,0,0,0.7535094589951729,manual_review
0.36597086560426023,0,1,0.6340291343957398,manual_review
0.39037142369999805,0,0,0.609628576300002,manual_review
0.25739180867449774,0,1,0.7426081913255023,manual_review
0.28705703404123334,0,0,0.7129429659587667,manual_review
0.4599275381227594,0,1,0.5400724618772406,manual_review
0.15566975015510356,0,0,0.8443302498448965,auto_approve
0.3227888698400529,0,0,0.677211130159947,manual_review
0.340099233142726,0,0,0.6599007668572741,manual_review
0.28290792990610975,0,1,0.7170920700938903,manual_review
0.26123714167152734,0,0,0.7387628583284727,manual_review
0.13012234957871024,0,0,0.8698776504212897,auto_approve
0.24225751916951133,0,0,0.7577424808304887,manual_review
0.29172810138307764,0,0,0.7082718986169223,manual_review
0.22014304835204426,0,0,0.7798569516479558,manual_review
0.3933695124901555,0,1,0.6066304875098445,manual_review
0.29688490763998066,0,0,0.7031150923600193,manual_review
0.37280932443428555,0,0,0.6271906755657144,manual_review
0.2234113063423905,0,0,0.7765886936576095,manual_review
0.25131516173398405,0,0,0.748684838266016,manual_review
0.31015772840838013,0,1,0.6898422715916199,manual_review
0.14295302629158702,0,0,0.857046973708413,auto_approve
0.271146313248122,0,0,0.728853686751878,manual_review
0.1382420496065969,0,1,0.8617579503934031,auto_approve
0.2579061114776954,0,0,0.7420938885223046,manual_review
0.33611949868757796,0,0,0.663880501312422,manual_review
0.11709923128549223,0,0,0.8829007687145077,auto_approve
0.36446330683709915,0,1,0.6355366931629008,manual_review
0.1238567967483083,0,0,0.8761432032516917,auto_approve
0.2182860609937274,0,0,0.7817139390062726,manual_review
0.32253768849131803,0,0,0.677462311508682,manual_review
0.10486075353130604,0,0,0.8951392464686939,auto_approve
0.40570411442575904,0,0,0.594295885574241,manual_review
0.6138153810938393,1,1,0.6138153810938393,manual_review
0.3571729616658295,0,0,0.6428270383341705,manual_review
0.13548829685120126,0,0,0.8645117031487988,auto_approve
0.20052679482042035,0,0,0.7994732051795796,manual_review
0.2682251141244741,0,1,0.731774885875526,manual_review
0.3310353472048104,0,0,0.6689646527951896,manual_review
0.1521513730803483,0,0,0.8478486269196517,auto_approve
0.08705001662185335,0,0,0.9129499833781467,auto_approve
0.1235494166642273,0,0,0.8764505833357727,auto_approve
0.42002667751913386,0,0,0.5799733224808661,manual_review
0.3994524231941023,0,0,0.6005475768058977,manual_review
0.3110579696462774,0,0,0.6889420303537226,manual_review
0.3525900703867171,0,0,0.6474099296132829,manual_review
0.19598576819811186,0,1,0.8040142318018881,auto_approve
0.3027284760879091,0,0,0.6972715239120909,manual_review
0.42149867622419884,0,1,0.5785013237758012,manual_review
0.31936687843575967,0,0,0.6806331215642403,manual_review
0.13049645503626925,0,0,0.8695035449637307,auto_approve
0.3158707008297766,0,0,0.6841292991702235,manual_review
0.4192625305976967,0,0,0.5807374694023033,manual_review
0.3845077907489426,0,0,0.6154922092510574,manual_review
0.1114208275211912,0,0,0.8885791724788088,auto_approve
0.23992732780484577,0,0,0.7600726721951543,manual_review
0.3413357479683162,0,1,0.6586642520316838,manual_review
0.45345456999726086,0,1,0.5465454300027391,manual_review
0.37483124815864577,0,1,0.6251687518413542,manual_review
0.29381913398156106,0,0,0.706180866018439,manual_review
0.4055652748530656,0,0,0.5944347251469344,manual_review
0.3006029012413275,0,0,0.6993970987586725,manual_review
0.22116153073676054,0,0,0.7788384692632395,manual_review
0.343788980045132,0,0,0.6562110199548681,manual_review
0.1723348249270043,0,1,0.8276651750729958,auto_approve
0.14040589168740586,0,1,0.8595941083125942,auto_approve
0.1474254621378794,0,0,0.8525745378621206,auto_approve
0.34451398292739105,0,0,0.6554860170726089,manual_review
0.135357698474234,0,1,0.864642301525766,auto_approve
0.37683071994135714,0,0,0.6231692800586428,manual_review
0.1406961973523758,0,0,0.8593038026476242,auto_approve
0.23964909209073987,0,0,0.7603509079092601,manual_review
0.25411975890696886,0,0,0.7458802410930312,manual_review
0.2202767491309338,0,0,0.7797232508690661,manual_review
0.2553685330827405,0,0,0.7446314669172596,manual_review
0.1660308701926529,0,0,0.833969129807347,auto_approve
0.16143211052107856,0,0,0.8385678894789215,auto_approve
0.2599803497582897,0,0,0.7400196502417102,manual_review
0.4097770266680956,0,0,0.5902229733319044,manual_review
0.15597627130812955,0,0,0.8440237286918705,auto_approve
0.33859348884273915,0,0,0.6614065111572609,manual_review
0.27216649466016524,0,0,0.7278335053398348,manual_review
0.2803059286821206,0,0,0.7196940713178794,manual_review
0.22254712625690165,0,0,0.7774528737430983,manual_review
0.17389358927121348,0,1,0.8261064107287865,auto_approve
0.2949152587789744,0,1,0.7050847412210256,manual_review
0.1578449811140741,0,0,0.8421550188859259,auto_approve
0.11487881395309893,0,1,0.885121186046901,auto_approve
0.21784889181520992,0,1,0.7821511081847901,manual_review
0.19375325821456454,0,0,0.8062467417854354,auto_approve
0.24090428768846137,0,1,0.7590957123115386,manual_review
0.23474465220675436,0,0,0.7652553477932457,manual_review
0.1353408428271555,0,0,0.8646591571728445,auto_approve
0.33097061380830456,0,0,0.6690293861916954,manual_review
0.13669913297218703,0,0,0.863300867027813,auto_approve
0.1517793776382697,0,0,0.8482206223617303,auto_approve
0.2561403577903511,0,1,0.7438596422096488,manual_review
0.14735139277713014,0,0,0.8526486072228698,auto_approve
0.4828381714268348,0,1,0.5171618285731652,manual_review
0.12556169969373387,0,0,0.8744383003062661,auto_approve
0.3755517860706209,0,0,0.6244482139293791,manual_review
0.23071675701842995,0,1,0.76928324298157,manual_review
0.1799793793066352,0,0,0.8200206206933648,auto_approve
0.2546698908174359,0,0,0.7453301091825641,manual_review
0.3839183300125856,0,0,0.6160816699874144,manual_review
0.3011399380973904,0,0,0.6988600619026095,manual_review
0.1720106171250629,0,0,0.8279893828749371,auto_approve
0.09055602837910023,0,0,0.9094439716208997,auto_approve
0.1107636452855583,0,0,0.8892363547144417,auto_approve
0.32714088413864256,0,0,0.6728591158613575,manual_review
0.3122180981056068,0,0,0.6877819018943931,manual_review
0.4587560715581836,0,1,0.5412439284418165,manual_review
0.3652429028691977,0,1,0.6347570971308023,manual_review
0.47330334838704347,0,0,0.5266966516129565,manual_review
0.2055122698302061,0,0,0.7944877301697939,manual_review
0.13718296054441426,0,0,0.8628170394555857,auto_approve
0.46924470787140954,0,1,0.5307552921285905,manual_review
0.20593824630519073,0,0,0.7940617536948092,manual_review
0.18222183757203306,0,1,0.817778162427967,auto_approve
0.12176146848216039,0,0,0.8782385315178396,auto_approve
0.23284770098083787,0,0,0.7671522990191622,manual_review
0.22560056018517013,0,1,0.7743994398148298,manual_review
0.22319634950899203,0,0,0.776803650491008,manual_review
0.1532490159632225,0,0,0.8467509840367775,auto_approve
0.21259091280330847,0,0,0.7874090871966916,manual_review
0.2452586349366894,0,1,0.7547413650633106,manual_review
0.21606965013674895,0,0,0.783930349863251,manual_review
0.10963195376052796,0,0,0.8903680462394721,auto_approve
0.2934963086320757,0,1,0.7065036913679243,manual_review
0.08482272250800425,0,0,0.9151772774919957,auto_approve
0.38903362298798055,0,0,0.6109663770120195,manual_review
0.13902416637531476,0,0,0.8609758336246852,auto_approve
0.10048702276702161,0,0,0.8995129772329784,auto_approve
0.23786543316725492,0,1,0.762134566832745,manual_review
0.16748041323435164,0,0,0.8325195867656483,auto_approve
0.48962472048122885,0,1,0.5103752795187712,manual_review
0.13658092321464785,0,0,0.8634190767853521,auto_approve
0.22403057928591372,0,0,0.7759694207140863,manual_review
0.3108960798636106,0,0,0.6891039201363893,manual_review
0.4322362554606442,0,0,0.5677637445393557,manual_review
0.22663759563487537,0,0,0.7733624043651246,manual_review
0.17885654566804368,0,0,0.8211434543319563,auto_approve
0.1973161525111111,0,0,0.8026838474888889,auto_approve
0.15239486627031562,0,1,0.8476051337296844,auto_approve
0.17087436876778597,0,0,0.829125631232214,auto_approve
0.28538620349227234,0,1,0.7146137965077277,manual_review
0.14838843802960977,0,0,0.8516115619703902,auto_approve
0.4072207316225171,0,1,0.5927792683774828,manual_review
0.4606829249719123,0,1,0.5393170750280877,manual_review
0.20308385291457698,0,1,0.796916147085423,manual_review
0.3301533082383641,0,1,0.6698466917616359,manual_review
0.1114981616806776,0,0,0.8885018383193224,auto_approve
0.11005863293212295,0,0,0.8899413670678771,auto_approve
0.40036872811074803,0,1,0.599631271889252,manual_review
0.4235938576714504,0,1,0.5764061423285496,manual_review
0.20746274781929958,0,0,0.7925372521807004,manual_review
0.3864261340819699,0,1,0.6135738659180301,manual_review
0.29640299598232656,0,0,0.7035970040176734,manual_review
0.15464518849222242,0,0,0.8453548115077776,auto_approve
0.1610181208056705,0,0,0.8389818791943295,auto_approve
0.3377926909280518,0,1,0.6622073090719482,manual_review
0.24505394763010035,0,0,0.7549460523698996,manual_review
0.4015370141738195,0,1,0.5984629858261805,manual_review
0.41977300914681337,0,1,0.5802269908531866,manual_review
0.407364464278714,0,0,0.592635535721286,manual_review
0.32411320575663116,0,1,0.6758867942433688,manual_review
0.19588350539658989,0,0,0.8041164946034101,auto_approve
0.40715361467594074,0,1,0.5928463853240593,manual_review
0.22482356275064805,0,0,0.7751764372493519,manual_review
0.23136596232630594,0,0,0.7686340376736941,manual_review
0.09630026726612029,0,0,0.9036997327338797,auto_approve
0.351733168597802,0,1,0.648266831402198,manual_review
0.20482190418461216,0,0,0.7951780958153878,manual_review
0.35152462892878444,0,0,0.6484753710712156,manual_review
0.21518959223827655,0,0,0.7848104077617235,manual_review
0.23777629348905024,0,0,0.7622237065109497,manual_review
0.16066323144657813,0,0,0.8393367685534219,auto_approve
0.38107865103823557,0,1,0.6189213489617644,manual_review
0.14287977356450865,0,0,0.8571202264354914,auto_approve
0.1678595397200787,0,0,0.8321404602799213,auto_approve
0.25514967781357467,0,0,0.7448503221864253,manual_review
0.3542088792592152,0,0,0.6457911207407848,manual_review
0.20329905875922713,0,1,0.7967009412407728,manual_review
0.3232296713025312,0,0,0.6767703286974688,manual_review
0.15070732204394008,0,1,0.8492926779560599,auto_approve
0.2029923480492537,0,1,0.7970076519507463,manual_review
0.15582603201076944,0,0,0.8441739679892306,auto_approve
0.23188371461794602,0,1,0.768116285382054,manual_review
0.22626103477698573,0,0,0.7737389652230142,manual_review
0.36766792609035104,0,0,0.632332073909649,manual_review
0.2858442247119054,0,0,0.7141557752880946,manual_review
0.2172968472892768,0,0,0.7827031527107232,manual_review
0.3901430755772995,0,0,0.6098569244227006,manual_review
0.36514765698815566,0,0,0.6348523430118443,manual_review
0.1997537709138386,0,0,0.8002462290861614,auto_approve
0.17437781939908772,0,1,0.8256221806009123,auto_approve
0.5156836635518111,1,1,0.5156836635518111,manual_review
0.24112329937198207,0,0,0.7588767006280179,manual_review
0.17956882410026573,0,0,0.8204311758997342,auto_approve
0.10613118094232733,0,0,0.8938688190576727,auto_approve
0.3883833814389118,0,0,0.6116166185610882,manual_review
0.10290392321323368,0,0,0.8970960767867663,auto_approve
0.4468679897902433,0,0,0.5531320102097568,manual_review
0.27670441667919754,0,0,0.7232955833208025,manual_review
0.28480653402492995,0,0,0.71519346597507,manual_review
0.1627585591148765,0,1,0.8372414408851235,auto_approve
0.14739060935103723,0,1,0.8526093906489628,auto_approve
0.41791205858703256,0,0,0.5820879414129674,manual_review
0.1448841370879506,0,1,0.8551158629120494,auto_approve
0.233279573975769,0,0,0.766720426024231,manual_review
0.4396103400789645,0,0,0.5603896599210355,manual_review
0.3073004187143538,0,0,0.6926995812856462,manual_review
0.21572284875768452,0,0,0.7842771512423155,manual_review
0.271603326381518,0,0,0.7283966736184819,manual_review
0.3561008411945089,0,0,0.6438991588054911,manual_review
0.12469667778442184,0,0,0.8753033222155782,auto_approve
0.24053257613825021,0,1,0.7594674238617498,manual_review
0.22638257968488115,0,0,0.7736174203151188,manual_review
0.12276387403067983,0,0,0.8772361259693202,auto_approve
0.24748259147404023,0,0,0.7525174085259598,manual_review
0.19666108274167124,0,0,0.8033389172583287,auto_approve
0.328520617201367,0,0,0.671479382798633,manual_review
0.24136879659608074,0,0,0.7586312034039193,manual_review
0.10516294284251888,0,0,0.8948370571574811,auto_approve
0.17027440504143054,0,0,0.8297255949585695,auto_approve
0.11707095456104184,0,1,0.8829290454389581,auto_approve
0.37186074807546243,0,1,0.6281392519245376,manual_review
0.2896107639667097,0,0,0.7103892360332903,manual_review
0.2162236332597234,0,0,0.7837763667402766,manual_review
0.28275782163834384,0,0,0.7172421783616562,manual_review
0.18559901174555216,0,0,0.8144009882544478,auto_approve
0.28257024798155433,0,0,0.7174297520184456,manual_review
0.08262497673691624,0,0,0.9173750232630837,auto_approve
0.39668654369552186,0,0,0.6033134563044782,manual_review
0.16543801411877784,0,0,0.8345619858812221,auto_approve
0.3387647616909612,0,0,0.6612352383090387,manual_review
0.1367731163343746,0,1,0.8632268836656254,auto_approve
0.16146975398207433,0,0,0.8385302460179257,auto_approve
0.1573516737152864,0,1,0.8426483262847135,auto_approve
0.184206012088416,0,0,0.815793987911584,auto_approve
0.14977855241851032,0,0,0.8502214475814897,auto_approve
0.0999281428643026,0,1,0.9000718571356974,auto_approve
0.1803616141036696,0,0,0.8196383858963304,auto_approve
0.23458773885443457,0,0,0.7654122611455654,manual_review
0.38561225133138616,0,1,0.6143877486686138,manual_review
0.3064117150395265,0,0,0.6935882849604735,manual_review
0.23463063180014734,0,0,0.7653693681998527,manual_review
0.1115976075566926,0,0,0.8884023924433074,auto_approve
0.2805258924076547,0,0,0.7194741075923453,manual_review
0.2748388003400855,0,0,0.7251611996599145,manual_review
0.21364077861634959,0,0,0.7863592213836504,manual_review
0.42047120439748537,0,1,0.5795287956025146,manual_review
0.21172268427041496,0,0,0.788277315729585,manual_review
0.24283287807139387,0,0,0.7571671219286061,manual_review
0.13169307451006712,0,0,0.8683069254899329,auto_approve
0.20809545261841367,0,0,0.7919045473815863,manual_review
0.1163442485149892,0,1,0.8836557514850107,auto_approve
0.18393448272907745,0,0,0.8160655172709226,auto_approve
0.34226861333966824,0,0,0.6577313866603318,manual_review
0.3224540285792653,0,1,0.6775459714207347,manual_review
0.2539105341951333,0,0,0.7460894658048667,manual_review
0.25025530262595563,0,0,0.7497446973740444,manual_review
0.21864849156832278,0,0,0.7813515084316772,manual_review
0.2403410063734803,0,0,0.7596589936265197,manual_review
0.2073073159723892,0,0,0.7926926840276108,manual_review
0.13704014686852653,0,0,0.8629598531314735,auto_approve
0.14490812997630628,0,0,0.8550918700236937,auto_approve
0.3189543680500149,0,0,0.6810456319499851,manual_review
0.07636993776301687,0,0,0.9236300622369831,auto_approve
0.3330099461354435,0,0,0.6669900538645566,manual_review
0.23822266471555012,0,0,0.7617773352844499,manual_review
0.2631526345339865,0,1,0.7368473654660135,manual_review
0.21957004750451264,0,0,0.7804299524954874,manual_review
0.2839647776840203,0,0,0.7160352223159797,manual_review
0.12454406402973875,0,1,0.8754559359702613,auto_approve
0.2030465796861614,0,0,0.7969534203138386,manual_review
0.0911821355671778,0,1,0.9088178644328222,auto_approve
0.16494799131218377,0,0,0.8350520086878163,auto_approve
0.3154795385366138,0,0,0.6845204614633862,manual_review
0.35110338142783626,0,0,0.6488966185721637,manual_review
0.1907042964522875,0,0,0.8092957035477125,auto_approve
0.2138904170785677,0,0,0.7861095829214323,manual_review
0.23699091786025533,0,0,0.7630090821397446,manual_review
0.20651528539243832,0,1,0.7934847146075616,manual_review
0.34127211328310003,0,0,0.6587278867169,manual_review
0.4512636243061728,0,1,0.5487363756938273,manual_review
0.33582924735297365,0,0,0.6641707526470264,manual_review
0.3223652873671803,0,0,0.6776347126328197,manual_review
0.39593569577238547,0,0,0.6040643042276146,manual_review
0.21773862238891897,0,0,0.782261377611081,manual_review
0.43952530558124986,0,1,0.5604746944187502,manual_review
0.16875006800478798,0,1,0.831249931995212,auto_approve
0.1955970078843305,0,0,0.8044029921156695,auto_approve
0.3075232344705321,0,0,0.6924767655294679,manual_review
0.21018346804232513,0,0,0.7898165319576749,manual_review
0.13534556365828132,0,0,0.8646544363417187,auto_approve
0.3821222579256722,0,0,0.6178777420743278,manual_review
0.31302781499041954,0,0,0.6869721850095805,manual_review
0.12088181396233398,0,0,0.879118186037666,auto_approve
0.10635910971039021,0,0,0.8936408902896098,auto_approve
0.17878827458512234,0,0,0.8212117254148776,auto_approve
0.1416944919766455,0,0,0.8583055080233545,auto_approve
0.17561935782646756,0,0,0.8243806421735325,auto_approve
0.18049880734074336,0,0,0.8195011926592566,auto_approve
0.34382240963129,0,0,0.6561775903687099,manual_review
0.15797161124422127,0,1,0.8420283887557787,auto_approve
0.36140958452939376,0,0,0.6385904154706062,manual_review
0.2925468112848753,0,0,0.7074531887151247,manual_review
0.16097395169059175,0,0,0.8390260483094083,auto_approve
0.09329958869008652,0,0,0.9067004113099135,auto_approve
0.14566402791412422,0,0,0.8543359720858758,auto_approve
0.11464333790795414,0,0,0.8853566620920459,auto_approve
0.393358793905073,0,0,0.606641206094927,manual_review
0.3451630661495829,0,1,0.6548369338504171,manual_review
0.31284487239155423,0,1,0.6871551276084458,manual_review
0.1364019475115759,0,0,0.8635980524884241,auto_approve
0.11945112752974003,0,0,0.8805488724702599,auto_approve
0.11599608949267155,0,0,0.8840039105073284,auto_approve
0.11374414437896752,0,0,0.8862558556210325,auto_approve
0.21939333948082113,0,0,0.7806066605191788,manual_review
0.20542415653471693,0,1,0.7945758434652831,manual_review
0.14977104506892402,0,1,0.850228954931076,auto_approve
0.18070533704811356,0,0,0.8192946629518865,auto_approve
0.31979716863854635,0,0,0.6802028313614537,manual_review
0.24909786530748668,0,0,0.7509021346925133,manual_review
0.11113455935315768,0,0,0.8888654406468424,auto_approve
0.42589316660347915,0,1,0.5741068333965209,manual_review
0.17487943877241274,0,0,0.8251205612275873,auto_approve
0.21090655188132978,0,0,0.7890934481186702,manual_review
0.4418263201907961,0,0,0.5581736798092038,manual_review
0.1734041055106439,0,0,0.8265958944893561,auto_approve
0.20747794049331902,0,0,0.792522059506681,manual_review
0.26838177803318686,0,0,0.7316182219668131,manual_review
0.24272499211070483,0,0,0.7572750078892951,manual_review
0.30305359415277233,0,0,0.6969464058472277,manual_review
0.1492734550589729,0,1,0.8507265449410271,auto_approve
